payment_id,order_id,payment_method,payment_date,amount
46785,9411,UPI,2025-02-15,586.79
46786,33573,UPI,2025-01-22,4067.4
46787,71499,Cash,2023-12-21,4071.2
46788,26823,Bank Transfer,2025-08-20,2844.73
46789,76668,UPI,2025-04-07,2122.42
46790,4820,Cash,2024-12-29,1974.22
46791,62088,Debit Card,2024-02-04,788.59
46792,58535,Bank Transfer,2025-01-02,603.86
46793,88196,Cash,2025-07-27,1295.71
46794,91824,Cash,2023-11-12,4030.34
46795,21093,Bank Transfer,2024-07-06,1319.08
46796,81817,Bank Transfer,2025-04-15,2071.11
46797,85596,Credit Card,2025-01-19,2332.35
46798,61581,UPI,2024-12-15,4411.41
46799,90757,Bank Transfer,2024-07-25,1017.62
46800,55134,Credit Card,2024-05-12,3827.71
46801,39090,Credit Card,2024-10-09,3290.45
46802,40281,UPI,2023-10-07,1356.89
46803,90825,Credit Card,2024-10-12,416.04
46804,65351,Credit Card,2023-09-25,588.47
46805,8445,Cash,2025-05-29,2878.52
46806,45873,Cash,2025-09-03,3563.7
46807,19765,UPI,2025-02-12,4652.79
46808,58639,Bank Transfer,2024-11-22,4459.37
46809,92619,Debit Card,2024-08-16,772.17
46810,64831,Credit Card,2024-10-14,1845.46
46811,81324,UPI,2024-07-29,391.3
46812,27797,Debit Card,2024-01-02,1122.87
46813,49850,Debit Card,2023-11-01,541.63
46814,27214,Debit Card,2025-02-24,3896.73
46815,10827,Cash,2025-01-16,3899.95
46816,3609,Cash,2025-02-14,1464.36
46817,7714,Debit Card,2024-03-18,2393.43
46818,64532,Debit Card,2025-05-14,302.04
46819,68937,Bank Transfer,2024-07-04,1335.52
46820,89021,Debit Card,2025-06-02,760.03
46821,71356,Cash,2024-06-20,4816.02
46822,29194,Cash,2025-07-28,4862.29
46823,39548,Bank Transfer,2025-01-26,2583.97
46824,53332,Cash,2025-06-15,3959.04
46825,39428,Bank Transfer,2025-06-14,4151.55
46826,76402,Debit Card,2025-09-06,1321.67
46827,86604,Bank Transfer,2023-12-31,1015.03
46828,95087,UPI,2025-05-15,2142.18
46829,5975,UPI,2025-09-08,2289.81
46830,18261,Credit Card,2025-05-31,4097.52
46831,92921,Cash,2024-02-08,4732.9
46832,63689,UPI,2024-02-16,748.5
46833,27213,Debit Card,2024-06-04,3817.56
46834,57293,Credit Card,2024-07-13,1986.05
46835,50883,Credit Card,2025-09-07,1204.11
46836,5261,UPI,2024-07-17,1190.33
46837,69275,Debit Card,2025-07-14,3796.07
46838,58933,Credit Card,2024-03-15,3849.4
46839,76774,Cash,2025-03-16,1133.88
46840,65468,Debit Card,2024-04-16,609.66
46841,76222,Bank Transfer,2024-07-24,1117.35
46842,50449,Debit Card,2025-04-09,965.77
46843,95052,Bank Transfer,2023-10-26,1223.92
46844,5622,Cash,2024-12-21,4754.13
46845,6142,Debit Card,2025-01-13,1075.11
46846,35715,Debit Card,2025-02-27,99.06
46847,93697,UPI,2024-11-30,826.96
46848,6172,Debit Card,2024-03-12,1072.82
46849,24475,Cash,2025-07-15,1730.87
46850,380,Credit Card,2024-11-10,3622.84
46851,85014,Debit Card,2024-08-23,628.61
46852,4325,Credit Card,2023-10-14,4956.14
46853,30206,Debit Card,2025-06-02,128.93
46854,76142,Debit Card,2025-07-19,371.6
46855,18433,Credit Card,2024-06-30,3682.24
46856,50073,Credit Card,2024-06-20,2600.23
46857,86134,Cash,2025-07-08,672.04
46858,23409,Cash,2024-08-11,2726.06
46859,27721,Cash,2024-11-10,4313.76
46860,20502,Debit Card,2024-02-11,3392.23
46861,8791,Debit Card,2023-10-14,540.14
46862,75226,Bank Transfer,2025-09-04,3483.06
46863,12152,Cash,2024-05-28,4390.58
46864,72062,Credit Card,2024-08-08,3380.09
46865,87269,Debit Card,2025-06-10,1741.65
46866,21791,UPI,2024-03-10,4523.27
46867,93066,Credit Card,2024-06-10,3807.04
46868,68052,Cash,2024-05-12,4989.55
46869,5768,UPI,2024-11-25,2716.67
46870,81929,Debit Card,2024-01-19,339.08
46871,56705,UPI,2025-09-07,4383.91
46872,75606,UPI,2024-11-24,3178.3
46873,64262,Bank Transfer,2023-10-24,4590.13
46874,70204,Credit Card,2024-07-29,1408.48
46875,28779,Credit Card,2025-05-12,1471.16
46876,48712,Credit Card,2025-03-14,4320.5
46877,17193,Credit Card,2025-03-02,2676.26
46878,79647,Cash,2024-03-04,2878.92
46879,19926,Debit Card,2025-03-01,689.41
46880,86757,UPI,2024-12-28,697.86
46881,40711,UPI,2024-11-07,486.49
46882,85764,Bank Transfer,2024-05-09,2640.86
46883,13721,Credit Card,2023-10-07,431.75
46884,23282,Credit Card,2024-09-14,3071.04
46885,53165,Debit Card,2024-12-19,661.51
46886,7393,Debit Card,2025-04-20,361.41
46887,36366,Bank Transfer,2024-03-08,1939.21
46888,9439,UPI,2024-05-23,3131.17
46889,72088,UPI,2023-09-20,1977.36
46890,45083,Credit Card,2025-04-06,2806.58
46891,34791,Cash,2023-12-12,249.51
46892,94919,Debit Card,2024-10-10,1397.24
46893,20404,Debit Card,2025-03-14,3254.94
46894,13114,Bank Transfer,2023-12-11,4255.43
46895,83067,Credit Card,2025-08-24,953.43
46896,63612,Cash,2023-11-30,2673.88
46897,9490,Debit Card,2024-12-14,3924.86
46898,11202,Cash,2025-06-10,510.84
46899,28964,Cash,2024-02-08,4540.22
46900,84549,UPI,2025-07-24,1220.53
46901,7280,UPI,2024-03-05,2742.44
46902,79710,Debit Card,2025-02-03,384.2
46903,96607,UPI,2024-06-03,4884.74
46904,10021,UPI,2024-10-29,2872.37
46905,47968,Credit Card,2024-09-28,709.02
46906,47304,UPI,2025-05-28,1172.24
46907,18843,Debit Card,2023-10-31,1269.13
46908,48110,Bank Transfer,2025-02-18,2974.88
46909,53335,Credit Card,2023-10-07,2153.44
46910,13004,Bank Transfer,2024-11-22,3273.32
46911,35414,Cash,2024-11-28,3967.55
46912,9764,Bank Transfer,2025-04-12,2431.69
46913,44031,Cash,2025-04-13,1845.49
46914,13702,Bank Transfer,2025-08-05,4260.34
46915,54207,Bank Transfer,2025-01-06,3795.15
46916,15274,Bank Transfer,2024-09-29,4651.23
46917,78030,Bank Transfer,2023-12-17,263.32
46918,18625,Credit Card,2024-03-26,4109.28
46919,84126,Debit Card,2024-07-02,275.09
46920,75348,Bank Transfer,2025-08-23,4624.25
46921,78411,UPI,2023-11-26,3979.57
46922,73223,Bank Transfer,2025-03-24,884.65
46923,22728,UPI,2024-12-30,2220.33
46924,72772,Bank Transfer,2024-11-23,4092.96
46925,99891,Credit Card,2025-03-01,4359.13
46926,25598,Debit Card,2024-02-15,626.35
46927,15259,Bank Transfer,2023-12-28,2201.98
46928,63963,Debit Card,2024-12-15,3846.07
46929,37252,Debit Card,2024-06-16,2506.9
46930,34841,Debit Card,2025-02-10,186.26
46931,87559,UPI,2024-06-02,827.44
46932,46022,UPI,2024-03-31,3115.61
46933,55621,Credit Card,2024-04-25,658.22
46934,19986,Bank Transfer,2023-12-02,534.03
46935,7017,Credit Card,2025-04-07,263.47
46936,1525,Bank Transfer,2025-07-19,1873.91
46937,14491,UPI,2023-10-28,3238.28
46938,19947,Bank Transfer,2024-05-03,981.97
46939,47651,Debit Card,2025-06-24,3781.38
46940,48048,Debit Card,2023-11-24,2818.4
46941,86774,Cash,2025-02-15,4058.17
46942,83154,UPI,2025-09-01,3308.46
46943,73944,Cash,2025-06-24,1460.25
46944,38902,Cash,2024-11-05,1873.97
46945,63213,Debit Card,2025-04-28,3563.17
46946,83693,Debit Card,2024-04-12,4847.93
46947,28018,Cash,2023-12-06,4508.27
46948,36005,UPI,2025-07-14,3710.57
46949,7678,Credit Card,2025-09-05,727.24
46950,57139,UPI,2025-06-22,2106.74
46951,1026,UPI,2024-04-05,913.29
46952,78579,Credit Card,2025-05-24,4760.37
46953,10051,UPI,2023-12-11,1775.79
46954,15275,Cash,2024-03-05,3669.6
46955,62331,Credit Card,2024-07-27,4398.47
46956,9693,Credit Card,2025-06-08,2272.51
46957,5412,Bank Transfer,2024-01-24,513.55
46958,31777,Credit Card,2023-10-20,4683.6
46959,66354,UPI,2025-03-04,2387.21
46960,14254,Bank Transfer,2023-12-19,3593.24
46961,61650,Bank Transfer,2024-01-16,1012.61
46962,88428,Credit Card,2025-05-13,369.5
46963,34789,UPI,2023-09-28,203.6
46964,76716,Cash,2024-10-21,970.48
46965,89864,UPI,2025-05-29,860.05
46966,83281,Cash,2025-04-18,823.54
46967,27473,Credit Card,2024-08-10,2153.65
46968,59506,UPI,2023-12-09,2530.14
46969,13592,Cash,2024-08-31,4338.75
46970,82024,Bank Transfer,2024-12-17,3087.7
46971,72178,Bank Transfer,2025-01-29,1336.11
46972,40090,Cash,2024-05-07,2396.04
46973,79228,Debit Card,2023-09-29,3363.37
46974,18833,Credit Card,2024-01-03,314.19
46975,3433,Cash,2025-07-28,296.02
46976,47928,Credit Card,2024-08-27,1686.34
46977,31770,Debit Card,2024-10-13,3204.94
46978,77609,Credit Card,2024-02-23,3478.5
46979,79280,Cash,2024-11-26,2285.73
46980,61496,Debit Card,2023-10-26,1809.01
46981,6113,Bank Transfer,2024-04-11,580.24
46982,80935,Bank Transfer,2024-09-09,2547.08
46983,76919,Credit Card,2024-09-01,4136.59
46984,77507,Cash,2024-09-13,2920.85
46985,45316,Debit Card,2024-08-11,3618.53
46986,95880,Cash,2024-01-04,491.08
46987,87656,Bank Transfer,2024-07-25,2663.9
46988,68051,UPI,2025-05-14,1135.27
46989,75239,Credit Card,2025-08-07,2667.97
46990,85819,Cash,2024-03-31,4296.22
46991,93598,UPI,2024-04-23,4234.82
46992,99305,Cash,2025-06-04,1967.18
46993,33566,UPI,2024-02-15,2372.28
46994,36002,Debit Card,2024-07-17,4981.28
46995,31339,Credit Card,2025-01-31,3245.87
46996,4175,Bank Transfer,2023-12-01,1834.07
46997,28590,Cash,2025-05-15,1983.55
46998,14352,Debit Card,2025-08-31,631.89
46999,39772,Credit Card,2023-11-16,1925.23
47000,71532,UPI,2024-10-09,1019.74
47001,6526,Cash,2025-05-11,1698.86
47002,53666,Bank Transfer,2023-09-18,3389.39
47003,39038,UPI,2023-09-18,3047.63
47004,38985,Bank Transfer,2025-05-10,4976.2
47005,13805,UPI,2024-02-26,4883.52
47006,12381,UPI,2024-10-11,3166.27
47007,81973,Bank Transfer,2024-06-17,2032.76
47008,71239,Bank Transfer,2024-10-10,3871.48
47009,55372,Bank Transfer,2024-01-05,4503.36
47010,58504,Cash,2023-11-29,4297.7
47011,10823,Credit Card,2024-05-09,2693.96
47012,15043,Debit Card,2025-02-02,2184.83
47013,68495,Debit Card,2023-11-17,408.68
47014,87472,UPI,2024-10-21,1846.08
47015,37739,UPI,2023-11-30,3904.05
47016,99430,Debit Card,2025-09-09,2556.94
47017,40261,Credit Card,2023-09-29,1755.78
47018,22412,UPI,2025-02-02,2235.76
47019,95697,Debit Card,2024-05-15,2342.53
47020,71930,Bank Transfer,2024-12-30,4036.41
47021,7526,UPI,2024-10-26,3053.69
47022,62040,Debit Card,2024-07-17,1300.86
47023,42845,UPI,2024-02-14,881.03
47024,96454,Credit Card,2024-01-03,4091.02
47025,93214,Bank Transfer,2025-05-08,115.84
47026,48389,Bank Transfer,2023-10-23,2431.51
47027,98839,UPI,2024-07-20,4334.42
47028,71780,Credit Card,2024-01-23,4879.77
47029,50617,Bank Transfer,2023-10-18,3124.1
47030,8179,Debit Card,2024-07-21,1596.74
47031,11182,UPI,2024-09-29,2667.04
47032,96663,Cash,2024-11-09,1937.75
47033,87432,Cash,2025-07-18,2088.87
47034,3264,UPI,2023-12-07,3636.83
47035,59301,UPI,2024-03-10,3711.26
47036,11659,UPI,2025-01-06,4036.17
47037,80929,Bank Transfer,2025-06-19,2144.55
47038,29213,Bank Transfer,2024-06-02,3710.63
47039,59430,Credit Card,2025-08-14,4373.48
47040,82826,Debit Card,2024-04-06,4227.26
47041,41718,UPI,2024-07-13,4754.86
47042,95183,Credit Card,2023-12-20,4135.3
47043,10146,Debit Card,2024-12-11,4369.61
47044,16932,UPI,2025-06-24,4330.58
47045,13034,Credit Card,2025-04-14,4921.54
47046,30130,UPI,2023-09-22,4956.67
47047,20322,Bank Transfer,2024-02-26,3526.29
47048,84522,Bank Transfer,2025-05-12,2997.22
47049,99217,UPI,2024-04-10,4041.07
47050,61035,Debit Card,2025-01-28,954.42
47051,73804,Cash,2025-01-02,1466.05
47052,21443,UPI,2024-09-19,4087.6
47053,20828,UPI,2024-12-26,4134.61
47054,72002,Bank Transfer,2024-12-09,474.56
47055,24157,Bank Transfer,2025-04-22,2591.49
47056,86005,Bank Transfer,2024-05-31,2739.13
47057,90531,Bank Transfer,2024-12-13,4766.35
47058,49847,Credit Card,2024-09-28,1240.52
47059,92700,Credit Card,2024-05-16,3287.43
47060,49737,Credit Card,2024-05-05,4461.74
47061,45252,Debit Card,2024-01-04,1839.55
47062,19061,Bank Transfer,2023-10-30,4425.42
47063,79383,Debit Card,2025-06-17,423.54
47064,1615,Bank Transfer,2024-11-24,2157.46
47065,35356,UPI,2023-12-11,113.05
47066,10268,Cash,2025-02-24,4058.23
47067,96331,Credit Card,2025-01-08,1481.25
47068,39507,UPI,2025-05-18,3243.5
47069,24393,Credit Card,2025-01-01,2366.17
47070,31164,Credit Card,2025-08-04,4121.04
47071,39693,Cash,2024-07-16,203.12
47072,64963,Bank Transfer,2024-05-09,2717.44
47073,38231,UPI,2024-11-28,648.41
47074,3809,Credit Card,2025-04-22,973.79
47075,60463,UPI,2024-05-12,2718.41
47076,84399,Cash,2025-04-20,282.78
47077,83696,Bank Transfer,2024-09-07,1767.5
47078,4421,Cash,2025-03-08,3433.93
47079,82852,Bank Transfer,2024-05-15,2149.84
47080,18647,Credit Card,2025-03-10,336.09
47081,78864,Cash,2025-05-18,3278.83
47082,70423,Credit Card,2025-04-28,2202.29
47083,94550,Cash,2024-08-26,725.33
47084,77343,Bank Transfer,2025-09-05,2520.13
47085,4107,UPI,2025-06-19,3352.72
47086,31357,Cash,2024-09-14,4021.53
47087,35394,UPI,2024-07-27,240.52
47088,6881,Credit Card,2024-12-20,992.13
47089,61807,Bank Transfer,2025-04-05,2746.08
47090,49452,Bank Transfer,2025-08-25,1753.81
47091,98681,Bank Transfer,2025-01-09,1471.99
47092,21457,UPI,2025-01-08,1720.08
47093,53305,Bank Transfer,2024-01-01,649.17
47094,71209,Cash,2025-03-22,517.54
47095,66391,Debit Card,2023-09-14,3421.53
47096,83082,Debit Card,2025-03-16,1600.13
47097,9132,Cash,2024-10-21,1963.68
47098,9245,Cash,2025-08-16,3641.97
47099,3979,Debit Card,2024-08-19,3341.2
47100,18466,UPI,2025-06-30,1073.44
47101,23182,UPI,2024-04-29,3435.56
47102,40908,Bank Transfer,2025-09-09,3824.56
47103,81203,UPI,2024-09-29,72.0
47104,86647,Cash,2024-10-22,1903.55
47105,61922,Bank Transfer,2024-07-26,4305.22
47106,8718,Bank Transfer,2024-11-16,215.97
47107,86650,UPI,2024-07-05,3435.38
47108,70986,Debit Card,2024-08-06,4466.8
47109,76807,Credit Card,2024-08-06,606.74
47110,50574,Debit Card,2023-09-30,4525.91
47111,47311,Credit Card,2024-01-08,384.21
47112,2068,Debit Card,2024-11-06,3057.35
47113,6072,Cash,2023-09-28,2794.28
47114,60811,Credit Card,2024-12-20,1561.2
47115,38537,Credit Card,2025-08-26,1001.2
47116,12656,Cash,2025-03-07,1010.39
47117,47776,Debit Card,2023-10-25,4641.09
47118,54926,UPI,2024-03-08,1753.95
47119,46325,Debit Card,2024-12-28,4305.02
47120,67909,UPI,2024-11-07,1191.11
47121,81501,UPI,2025-08-20,2799.84
47122,74965,UPI,2024-07-02,849.33
47123,16293,Debit Card,2024-05-27,1037.68
47124,20081,Debit Card,2023-10-02,3616.44
47125,55846,Debit Card,2024-05-03,1902.07
47126,59259,Bank Transfer,2024-02-08,3827.06
47127,95734,Credit Card,2024-05-09,2779.98
47128,46433,Credit Card,2025-06-08,4310.9
47129,43600,Credit Card,2023-11-23,1213.81
47130,22978,Credit Card,2024-01-18,3686.51
47131,89221,UPI,2025-03-19,3826.44
47132,89774,Debit Card,2025-07-14,2913.65
47133,46898,Bank Transfer,2024-01-21,2999.11
47134,83651,Bank Transfer,2024-12-15,2248.52
47135,47759,Bank Transfer,2024-08-02,4492.05
47136,24727,Debit Card,2024-12-20,4611.0
47137,55399,Bank Transfer,2025-06-12,4117.03
47138,18133,Debit Card,2024-05-03,3424.72
47139,84466,Debit Card,2025-08-05,3405.96
47140,76759,Cash,2023-10-28,3922.95
47141,89428,Cash,2025-07-22,668.67
47142,43813,UPI,2025-01-29,3758.49
47143,38997,Debit Card,2024-03-16,1395.62
47144,61772,Cash,2024-04-05,3421.43
47145,55307,Bank Transfer,2024-09-24,3951.28
47146,93223,Debit Card,2024-06-25,1233.86
47147,61711,Bank Transfer,2023-11-23,225.1
47148,33684,UPI,2023-10-09,3072.07
47149,4368,Credit Card,2024-09-15,1329.8
47150,23766,UPI,2023-12-25,1869.05
47151,14062,Credit Card,2023-09-14,1594.23
47152,71842,Bank Transfer,2025-07-06,2237.66
47153,53010,Cash,2023-10-14,427.7
47154,37333,Credit Card,2024-06-06,3127.85
47155,4165,Bank Transfer,2024-05-08,633.67
47156,22867,Cash,2025-05-09,2763.54
47157,93389,UPI,2025-01-07,3779.75
47158,15251,Debit Card,2024-03-29,4061.46
47159,76793,Bank Transfer,2023-12-03,2650.16
47160,1294,Credit Card,2023-11-30,2309.4
47161,22686,UPI,2025-04-15,2998.26
47162,45796,UPI,2025-03-14,3608.56
47163,92294,UPI,2025-09-12,678.89
47164,67314,Credit Card,2024-09-11,4106.71
47165,72907,Bank Transfer,2024-01-19,2889.45
47166,50947,Debit Card,2024-05-12,347.43
47167,4542,Cash,2024-04-09,2063.38
47168,38842,Credit Card,2024-12-31,3484.79
47169,81567,UPI,2025-06-13,831.29
47170,78240,Bank Transfer,2023-09-30,2199.45
47171,61657,Cash,2024-12-12,4842.09
47172,83135,Debit Card,2023-12-08,3515.34
47173,24190,Bank Transfer,2024-06-29,3711.98
47174,81351,Cash,2025-06-22,967.43
47175,5766,Debit Card,2023-11-19,1234.37
47176,13864,Bank Transfer,2024-05-23,4128.58
47177,45604,Bank Transfer,2025-07-19,3046.34
47178,1609,Cash,2023-10-05,2620.64
47179,16089,UPI,2024-12-11,1579.61
47180,22114,Debit Card,2025-07-29,2892.02
47181,72985,UPI,2025-07-07,4920.09
47182,97746,UPI,2025-04-09,3671.93
47183,43452,Credit Card,2025-04-05,2914.53
47184,11385,Debit Card,2024-03-05,1055.53
47185,34383,Credit Card,2024-09-21,2975.56
47186,22962,Cash,2024-03-16,2818.15
47187,89700,Credit Card,2025-06-23,3462.42
47188,49772,Debit Card,2024-12-06,4737.27
47189,28207,Credit Card,2023-10-24,1346.55
47190,99130,Credit Card,2025-08-11,85.13
47191,47426,UPI,2023-09-17,4319.18
47192,26235,Bank Transfer,2024-08-18,1580.69
47193,77949,Debit Card,2024-05-28,305.66
47194,92020,Cash,2024-02-14,4885.43
47195,63618,UPI,2025-01-29,256.89
47196,90071,Debit Card,2024-10-11,4364.55
47197,70706,Credit Card,2024-05-06,2171.7
47198,35303,Cash,2024-11-01,2008.34
47199,76979,Debit Card,2023-11-23,4079.72
47200,99511,UPI,2025-04-20,1427.29
47201,86489,UPI,2025-09-12,2875.5
47202,3043,Credit Card,2025-08-27,3150.05
47203,78635,UPI,2024-12-28,2017.12
47204,15798,UPI,2024-04-11,1924.29
47205,67470,UPI,2024-07-14,1166.89
47206,99152,Credit Card,2024-12-17,2898.09
47207,88680,Credit Card,2023-10-19,3471.11
47208,9576,Cash,2024-05-05,2409.82
47209,53302,Debit Card,2024-04-21,4548.36
47210,2446,Debit Card,2025-02-03,1357.29
47211,23730,Debit Card,2024-01-20,508.97
47212,94841,UPI,2023-10-06,1205.76
47213,90441,Debit Card,2025-01-22,4781.9
47214,8718,Cash,2025-04-12,3850.6
47215,22070,UPI,2025-06-24,4051.78
47216,12626,Debit Card,2024-03-05,3853.34
47217,59939,UPI,2025-02-04,739.54
47218,76829,UPI,2025-04-05,823.85
47219,53702,UPI,2024-05-10,1141.99
47220,69153,Bank Transfer,2025-08-31,2601.16
47221,87256,Debit Card,2023-12-17,1426.21
47222,18455,UPI,2024-12-02,4334.48
47223,47686,UPI,2024-03-20,495.1
47224,71334,UPI,2024-03-22,360.3
47225,84953,Bank Transfer,2023-12-09,4017.22
47226,12282,Bank Transfer,2024-08-15,2399.17
47227,58079,UPI,2024-07-05,2322.16
47228,4354,Cash,2025-02-12,2346.55
47229,72668,Bank Transfer,2025-01-22,4631.33
47230,25647,Bank Transfer,2024-06-22,4837.51
47231,2049,UPI,2025-02-28,3019.41
47232,28529,Credit Card,2024-02-22,1917.7
47233,73793,UPI,2024-09-08,1684.21
47234,43892,Credit Card,2024-02-28,2529.1
47235,4527,Debit Card,2025-09-09,4493.07
47236,40482,Credit Card,2025-09-04,2467.21
47237,7767,Debit Card,2025-01-01,3431.33
47238,79220,Cash,2025-07-19,3036.11
47239,86692,Debit Card,2025-05-18,309.28
47240,37077,Cash,2024-04-14,3948.29
47241,83484,Debit Card,2024-08-27,1337.88
47242,13547,Bank Transfer,2025-08-29,3563.72
47243,49558,Cash,2025-01-20,4876.69
47244,67117,Cash,2024-11-04,3592.78
47245,33404,Debit Card,2023-12-10,104.72
47246,13314,Credit Card,2023-11-16,247.49
47247,18461,Debit Card,2025-08-31,3195.83
47248,19886,UPI,2024-10-14,3499.31
47249,16325,Debit Card,2024-02-03,3114.96
47250,77863,Bank Transfer,2024-10-23,2003.54
47251,58544,Credit Card,2023-12-27,3085.11
47252,77431,Bank Transfer,2025-06-19,2604.64
47253,80299,UPI,2025-07-03,758.46
47254,41535,Debit Card,2024-09-08,2881.71
47255,66654,UPI,2024-07-22,3824.55
47256,80919,Cash,2025-03-22,4521.65
47257,13239,UPI,2025-08-22,1956.12
47258,79409,Bank Transfer,2024-04-17,2754.45
47259,94483,UPI,2025-07-16,1722.74
47260,58043,UPI,2025-03-18,608.8
47261,99560,Cash,2024-09-24,1955.21
47262,67304,Cash,2025-04-28,675.03
47263,3161,Credit Card,2023-10-21,2044.55
47264,88288,UPI,2024-09-05,551.43
47265,46340,Debit Card,2024-11-10,1933.27
47266,50691,Debit Card,2025-06-18,777.27
47267,12277,Credit Card,2025-08-11,3216.87
47268,36804,Debit Card,2024-01-13,2764.04
47269,29152,Bank Transfer,2024-05-24,1721.37
47270,40698,Debit Card,2023-09-16,1967.02
47271,5120,UPI,2025-04-20,3076.73
47272,96679,UPI,2025-01-02,2027.81
47273,90404,Cash,2025-03-24,3342.06
47274,99118,Credit Card,2023-09-28,4311.16
47275,95793,Credit Card,2024-11-03,847.13
47276,14320,Debit Card,2024-03-08,3007.69
47277,35516,UPI,2025-01-05,470.88
47278,95979,Cash,2024-08-16,1871.5
47279,11294,Debit Card,2024-09-19,2758.42
47280,82894,Cash,2024-06-18,2693.59
47281,86565,UPI,2024-08-24,574.07
47282,35366,UPI,2025-03-07,1920.56
47283,71810,UPI,2025-03-07,99.8
47284,40624,UPI,2023-11-25,177.02
47285,41698,Debit Card,2024-07-30,2785.76
47286,72979,Bank Transfer,2025-03-03,567.76
47287,6564,UPI,2025-05-07,4906.72
47288,21121,Debit Card,2024-11-09,437.12
47289,74309,Credit Card,2024-02-07,2384.3
47290,70063,Bank Transfer,2025-02-08,4310.22
47291,63610,Bank Transfer,2024-01-09,3263.08
47292,72957,Bank Transfer,2024-07-04,968.47
47293,14082,Cash,2025-06-01,1126.95
47294,43527,Cash,2024-05-19,3176.31
